charge_id,invoice_id,customer_id,amount,status,created
ch_017273,in_017508,cus_001782,299,succeeded,2026-03-30
ch_017274,in_017509,cus_001783,90,succeeded,2026-03-03
ch_017275,in_017510,cus_001784,299,succeeded,2026-03-19
ch_017276,in_017511,cus_001785,299,succeeded,2026-03-04
ch_017277,in_017512,cus_001786,9,succeeded,2026-03-15
ch_017278,in_017513,cus_001788,29,succeeded,2026-03-31
ch_017279,in_017514,cus_001789,299,succeeded,2026-03-15
ch_017280,in_017515,cus_001790,299,succeeded,2026-03-08
ch_017281,in_017516,cus_001792,9,succeeded,2026-03-17
ch_017282,in_017517,cus_001795,9,succeeded,2026-03-03
ch_017283,in_017518,cus_001796,90,succeeded,2026-03-25
ch_017284,in_017519,cus_001797,299,succeeded,2026-03-12
ch_017285,in_017520,cus_001798,9,succeeded,2026-03-27
ch_017286,in_017521,cus_001800,299,succeeded,2026-03-24
ch_017287,in_017522,cus_001801,90,succeeded,2026-03-14
ch_017288,in_017523,cus_001803,90,succeeded,2026-03-28
ch_017289,in_017524,cus_001804,9,succeeded,2026-03-25
ch_017290,in_017525,cus_001806,290,succeeded,2026-03-29
ch_017291,in_017526,cus_001807,9,succeeded,2026-03-09
ch_017292,in_017527,cus_001808,29,succeeded,2026-03-16
ch_017293,in_017528,cus_001812,29,succeeded,2026-03-22
ch_017294,in_017529,cus_001813,990,succeeded,2026-03-24
ch_017295,in_017530,cus_001814,99,succeeded,2026-03-18
ch_017296,in_017531,cus_001816,9,succeeded,2026-03-15
ch_017297,in_017532,cus_001817,29,succeeded,2026-03-24
ch_017298,in_017533,cus_001820,99,succeeded,2026-03-31
ch_017299,in_017534,cus_001821,990,succeeded,2026-03-16
ch_017300,in_017535,cus_001822,9,succeeded,2026-03-07
ch_017301,in_017536,cus_001823,99,succeeded,2026-03-22
ch_017302,in_017537,cus_001824,99,succeeded,2026-03-27
ch_017303,in_017538,cus_001825,99,succeeded,2026-03-12
ch_017304,in_017539,cus_001826,299,succeeded,2026-03-01
ch_017305,in_017540,cus_001827,99,succeeded,2026-03-15
ch_017306,in_017541,cus_001829,29,succeeded,2026-03-12
ch_017307,in_017542,cus_001830,290,succeeded,2026-03-01
ch_017308,in_017543,cus_001831,90,succeeded,2026-03-21
ch_017309,in_017544,cus_001832,299,succeeded,2026-03-12
ch_017310,in_017545,cus_001834,9,succeeded,2026-03-31
ch_017311,in_017546,cus_001835,299,succeeded,2026-03-26
ch_017312,in_017547,cus_001837,290,succeeded,2026-03-26
ch_017313,in_017548,cus_001838,9,succeeded,2026-03-05
ch_017314,in_017549,cus_001840,9,succeeded,2026-03-05
ch_017315,in_017550,cus_001842,299,succeeded,2026-03-24
ch_017316,in_017551,cus_001843,9,succeeded,2026-03-19
ch_017317,in_017552,cus_001844,99,succeeded,2026-03-04
ch_017318,in_017553,cus_001845,9,succeeded,2026-03-07
ch_017319,in_017554,cus_001846,299,succeeded,2026-03-16
ch_017320,in_017555,cus_001847,29,succeeded,2026-03-19
ch_017321,in_017556,cus_001848,9,succeeded,2026-03-31
ch_017322,in_017557,cus_001849,29,succeeded,2026-03-18
ch_017323,in_017558,cus_001850,90,succeeded,2026-03-27
ch_017324,in_017559,cus_001851,299,succeeded,2026-03-01
ch_017325,in_017560,cus_001852,29,succeeded,2026-03-04
ch_017326,in_017561,cus_001855,29,succeeded,2026-03-07
ch_017327,in_017562,cus_001856,29,succeeded,2026-03-18
ch_017328,in_017563,cus_001857,99,succeeded,2026-03-04
ch_017329,in_017564,cus_001858,29,succeeded,2026-03-09
ch_017330,in_017565,cus_001859,9,succeeded,2026-03-06
ch_017331,in_017566,cus_001861,29,succeeded,2026-03-14
ch_017332,in_017567,cus_001862,29,succeeded,2026-03-20
ch_017333,in_017568,cus_001864,299,succeeded,2026-03-01
ch_017334,in_017569,cus_001865,90,succeeded,2026-03-27
ch_017335,in_017570,cus_001866,29,succeeded,2026-03-08
ch_017336,in_017571,cus_001867,290,succeeded,2026-03-11
ch_017337,in_017572,cus_001869,290,succeeded,2026-03-11
ch_017338,in_017573,cus_001870,990,succeeded,2026-03-18
ch_017339,in_017574,cus_001871,9,succeeded,2026-03-29
ch_017340,in_017575,cus_001872,9,succeeded,2026-03-28
ch_017341,in_017576,cus_001873,9,succeeded,2026-03-14
ch_017342,in_017577,cus_001874,99,succeeded,2026-03-24
ch_017343,in_017578,cus_001876,99,succeeded,2026-03-04
ch_017344,in_017579,cus_001878,99,succeeded,2026-03-13
ch_017345,in_017580,cus_001882,9,succeeded,2026-03-08
ch_017346,in_017582,cus_001885,9,succeeded,2026-03-20
ch_017347,in_017583,cus_001887,29,succeeded,2026-03-15
ch_017348,in_017584,cus_001888,9,succeeded,2026-03-14
ch_017349,in_017585,cus_001889,9,succeeded,2026-03-24
ch_017350,in_017586,cus_001890,9,succeeded,2026-03-25
ch_017351,in_017587,cus_001891,9,succeeded,2026-03-23
ch_017352,in_017588,cus_001893,99,succeeded,2026-03-01
ch_017353,in_017589,cus_001894,9,succeeded,2026-03-08
ch_017354,in_017590,cus_001896,90,succeeded,2026-03-23
ch_017355,in_017591,cus_001899,29,succeeded,2026-03-28
ch_017356,in_017592,cus_001901,99,succeeded,2026-03-04
ch_017357,in_017593,cus_001902,99,succeeded,2026-03-06
ch_017358,in_017594,cus_001903,90,succeeded,2026-03-22
ch_017359,in_017595,cus_001904,9,succeeded,2026-03-15
ch_017360,in_017596,cus_001905,29,succeeded,2026-03-21
ch_017361,in_017597,cus_001907,299,succeeded,2026-03-05
ch_017362,in_017598,cus_001908,9,succeeded,2026-03-03
ch_017363,in_017599,cus_001910,29,succeeded,2026-03-29
ch_017364,in_017600,cus_001911,299,succeeded,2026-03-31
ch_017365,in_017601,cus_001912,29,succeeded,2026-03-05
ch_017366,in_017602,cus_001914,29,succeeded,2026-03-20
ch_017367,in_017603,cus_001916,9,succeeded,2026-03-21
ch_017368,in_017604,cus_001917,299,succeeded,2026-03-13
ch_017369,in_017605,cus_001918,29,succeeded,2026-03-18
ch_017370,in_017606,cus_001919,9,succeeded,2026-03-14
ch_017371,in_017607,cus_001920,99,succeeded,2026-03-02
ch_017372,in_017608,cus_001921,29,succeeded,2026-03-29
ch_017373,in_017609,cus_001924,9,succeeded,2026-03-05
ch_017374,in_017610,cus_001925,29,succeeded,2026-03-12
ch_017375,in_017611,cus_001928,290,succeeded,2026-03-03
ch_017376,in_017612,cus_001930,299,succeeded,2026-03-07
ch_017377,in_017613,cus_001932,99,succeeded,2026-03-21
ch_017378,in_017614,cus_001933,90,succeeded,2026-03-03
ch_017379,in_017615,cus_001937,299,succeeded,2026-03-05
ch_017380,in_017616,cus_001938,290,succeeded,2026-03-22
ch_017381,in_017617,cus_001940,29,succeeded,2026-03-11
ch_017382,in_017618,cus_001944,9,succeeded,2026-03-06
ch_017383,in_017619,cus_001945,29,succeeded,2026-03-18
ch_017384,in_017620,cus_001947,9,succeeded,2026-03-15
ch_017385,in_017621,cus_001948,299,succeeded,2026-03-22
ch_017386,in_017622,cus_001952,29,succeeded,2026-03-25
ch_017387,in_017624,cus_001954,990,succeeded,2026-03-13
ch_017388,in_017625,cus_001955,90,succeeded,2026-03-06
ch_017389,in_017626,cus_001958,29,succeeded,2026-03-23
ch_017390,in_017627,cus_001960,9,succeeded,2026-03-25
ch_017391,in_017628,cus_001961,29,succeeded,2026-03-08
ch_017392,in_017629,cus_001962,9,succeeded,2026-03-14
ch_017393,in_017630,cus_001963,90,succeeded,2026-03-04
ch_017394,in_017631,cus_001964,99,succeeded,2026-03-06
ch_017395,in_017632,cus_001965,29,succeeded,2026-03-21
ch_017396,in_017633,cus_001966,990,succeeded,2026-03-23
ch_017397,in_017634,cus_001967,9,succeeded,2026-03-11
ch_017398,in_017635,cus_001968,29,succeeded,2026-03-24
ch_017399,in_017636,cus_001971,29,succeeded,2026-03-11
ch_017400,in_017637,cus_001973,90,succeeded,2026-03-26
ch_017401,in_017638,cus_001974,9,succeeded,2026-03-10
ch_017402,in_017639,cus_001976,9,succeeded,2026-03-29
ch_017403,in_017640,cus_001978,29,succeeded,2026-03-21
ch_017404,in_017641,cus_001979,29,succeeded,2026-03-27
ch_017405,in_017642,cus_001980,29,succeeded,2026-03-04
ch_017406,in_017643,cus_001984,29,succeeded,2026-03-24
ch_017407,in_017644,cus_001985,9,succeeded,2026-03-02
ch_017408,in_017645,cus_001990,90,succeeded,2026-03-29
ch_017409,in_017646,cus_001991,9,succeeded,2026-03-12
ch_017410,in_017647,cus_001992,299,succeeded,2026-03-20
ch_017411,in_017648,cus_001993,99,succeeded,2026-03-23
ch_017412,in_017649,cus_001994,29,succeeded,2026-03-10
ch_017413,in_017650,cus_001996,9,succeeded,2026-03-07
ch_017414,in_017651,cus_001997,29,succeeded,2026-03-25
ch_017415,in_017652,cus_001998,29,succeeded,2026-03-10
ch_017416,in_017653,cus_001999,9,succeeded,2026-03-28
ch_017417,in_017654,cus_002000,99,succeeded,2026-03-16
ch_017418,in_017655,cus_002002,9,succeeded,2026-03-18
ch_017419,in_017656,cus_002003,290,succeeded,2026-03-14
ch_017420,in_017657,cus_002004,99,succeeded,2026-03-14
ch_017421,in_017658,cus_002007,9,succeeded,2026-03-14
ch_017422,in_017659,cus_002008,290,succeeded,2026-03-08
ch_017423,in_017660,cus_002011,9,succeeded,2026-03-13
ch_017424,in_017661,cus_002013,9,succeeded,2026-03-25
ch_017425,in_017662,cus_002014,9,succeeded,2026-03-29
ch_017426,in_017663,cus_002015,290,succeeded,2026-03-09
ch_017427,in_017664,cus_002016,29,succeeded,2026-03-07
ch_017428,in_017665,cus_002017,29,succeeded,2026-03-27
ch_017429,in_017667,cus_002020,99,succeeded,2026-03-08
ch_017430,in_017668,cus_002021,29,succeeded,2026-03-22
ch_017431,in_017669,cus_002022,9,succeeded,2026-03-03
ch_017432,in_017670,cus_002023,990,succeeded,2026-03-28
ch_017433,in_017671,cus_002024,29,succeeded,2026-03-30
ch_017434,in_017672,cus_002025,9,succeeded,2026-03-14
ch_017435,in_017673,cus_002026,299,succeeded,2026-03-04
ch_017436,in_017674,cus_002027,990,succeeded,2026-03-01
ch_017437,in_017675,cus_002028,29,succeeded,2026-03-09
ch_017438,in_017676,cus_002029,90,succeeded,2026-03-20
ch_017439,in_017677,cus_002030,9,succeeded,2026-03-20
ch_017440,in_017678,cus_002031,99,succeeded,2026-03-31
ch_017441,in_017679,cus_002032,9,succeeded,2026-03-02
ch_017442,in_017680,cus_002033,99,succeeded,2026-03-13
ch_017443,in_017681,cus_002034,9,succeeded,2026-03-06
ch_017444,in_017682,cus_002035,9,succeeded,2026-03-25
ch_017445,in_017683,cus_002037,9,succeeded,2026-03-28
ch_017446,in_017684,cus_002039,29,succeeded,2026-03-22
ch_017447,in_017685,cus_002041,99,succeeded,2026-03-17
ch_017448,in_017686,cus_002043,29,succeeded,2026-03-23
ch_017449,in_017687,cus_002044,299,succeeded,2026-03-08
ch_017450,in_017688,cus_002045,29,succeeded,2026-03-01
ch_017451,in_017689,cus_002046,9,succeeded,2026-03-23
ch_017452,in_017690,cus_002048,9,succeeded,2026-03-09
ch_017453,in_017691,cus_002049,299,succeeded,2026-03-17
ch_017454,in_017692,cus_002050,290,succeeded,2026-03-02
ch_017455,in_017693,cus_002051,29,succeeded,2026-03-10
ch_017456,in_017694,cus_002052,29,succeeded,2026-03-01
ch_017457,in_017695,cus_002053,9,succeeded,2026-03-16
ch_017458,in_017696,cus_002054,9,succeeded,2026-03-08
ch_017459,in_017697,cus_002055,299,succeeded,2026-03-09
ch_017460,in_017698,cus_002056,29,succeeded,2026-03-13
ch_017461,in_017699,cus_002057,29,succeeded,2026-03-15
ch_017462,in_017700,cus_002058,299,succeeded,2026-03-07
ch_017463,in_017701,cus_002059,29,succeeded,2026-03-04
ch_017464,in_017702,cus_002061,9,succeeded,2026-03-18
ch_017465,in_017703,cus_002062,990,succeeded,2026-03-05
ch_017466,in_017704,cus_002064,99,succeeded,2026-03-14
ch_017467,in_017705,cus_002065,990,succeeded,2026-03-01
ch_017468,in_017706,cus_002066,299,succeeded,2026-03-18
ch_017469,in_017707,cus_002067,9,succeeded,2026-03-06
ch_017470,in_017708,cus_002070,90,succeeded,2026-03-06
ch_017471,in_017709,cus_002071,29,succeeded,2026-03-14
ch_017472,in_017710,cus_002072,299,succeeded,2026-03-24
ch_017473,in_017711,cus_002075,9,succeeded,2026-03-21
ch_017474,in_017712,cus_002076,299,succeeded,2026-03-24
ch_017475,in_017713,cus_002079,29,succeeded,2026-03-21
ch_017476,in_017714,cus_002080,9,succeeded,2026-03-21
ch_017477,in_017715,cus_002081,9,succeeded,2026-03-07
ch_017478,in_017716,cus_002082,29,succeeded,2026-03-11
ch_017479,in_017717,cus_002083,29,succeeded,2026-03-22
ch_017480,in_017718,cus_002084,29,succeeded,2026-03-01
ch_017481,in_017719,cus_002085,290,succeeded,2026-03-13
ch_017482,in_017720,cus_002086,29,succeeded,2026-03-09
ch_017483,in_017721,cus_002087,9,succeeded,2026-03-02
ch_017484,in_017722,cus_002088,990,succeeded,2026-03-28
ch_017485,in_017723,cus_002089,99,succeeded,2026-03-13
ch_017486,in_017724,cus_002091,9,succeeded,2026-03-27
ch_017487,in_017725,cus_002092,29,succeeded,2026-03-14
ch_017488,in_017726,cus_002093,29,succeeded,2026-03-02
ch_017489,in_017727,cus_002095,299,succeeded,2026-03-16
ch_017490,in_017728,cus_002096,29,succeeded,2026-03-14
ch_017491,in_017729,cus_002097,299,succeeded,2026-03-19
ch_017492,in_017730,cus_002099,29,succeeded,2026-03-19
ch_017493,in_017731,cus_002101,9,succeeded,2026-03-20
ch_017494,in_017732,cus_002102,9,succeeded,2026-03-14
ch_017495,in_017733,cus_002103,29,succeeded,2026-03-12
ch_017496,in_017734,cus_002104,29,succeeded,2026-03-22
ch_017497,in_017735,cus_002106,9,succeeded,2026-03-25
ch_017498,in_017736,cus_002107,299,succeeded,2026-03-12
ch_017499,in_017737,cus_002108,29,succeeded,2026-03-02
ch_017500,in_017738,cus_002110,9,succeeded,2026-03-11
ch_017501,in_017739,cus_002111,29,succeeded,2026-03-22
ch_017502,in_017740,cus_002112,99,succeeded,2026-03-29
ch_017503,in_017741,cus_002114,299,succeeded,2026-03-13
ch_017504,in_017742,cus_002116,9,succeeded,2026-03-25
ch_017505,in_017743,cus_002117,99,succeeded,2026-03-01
ch_017506,in_017744,cus_002118,29,succeeded,2026-03-20
ch_017507,in_017745,cus_002119,9,succeeded,2026-03-15
ch_017508,in_017746,cus_002120,90,succeeded,2026-03-19
ch_017509,in_017747,cus_002121,99,succeeded,2026-03-06
ch_017510,in_017748,cus_002124,9,succeeded,2026-03-20
ch_017511,in_017749,cus_002125,29,succeeded,2026-03-15
ch_017512,in_017750,cus_002128,99,succeeded,2026-03-14
ch_017513,in_017751,cus_002129,9,succeeded,2026-03-26
ch_017514,in_017752,cus_002131,99,succeeded,2026-03-01
ch_017515,in_017753,cus_002132,29,succeeded,2026-03-29
ch_017516,in_017754,cus_002134,9,succeeded,2026-03-19
ch_017517,in_017755,cus_002135,9,succeeded,2026-03-16
ch_017518,in_017756,cus_002136,9,succeeded,2026-03-31
ch_017519,in_017757,cus_002137,990,succeeded,2026-03-26
ch_017520,in_017758,cus_002140,99,succeeded,2026-03-03
ch_017521,in_017759,cus_002143,29,succeeded,2026-03-26
ch_017522,in_017760,cus_002144,299,succeeded,2026-03-04
ch_017523,in_017761,cus_002145,9,succeeded,2026-03-29
ch_017524,in_017762,cus_002146,29,succeeded,2026-03-06
ch_017525,in_017763,cus_002147,9,succeeded,2026-03-19
ch_017526,in_017764,cus_002149,90,succeeded,2026-03-20
ch_017527,in_017765,cus_002150,290,succeeded,2026-03-01
ch_017528,in_017766,cus_000280,90,succeeded,2026-03-06
ch_017529,in_017767,cus_002152,9,succeeded,2026-03-17
ch_017530,in_017768,cus_002154,29,succeeded,2026-03-06
ch_017531,in_017769,cus_002155,299,succeeded,2026-03-04
ch_017532,in_017770,cus_002156,29,succeeded,2026-03-18
ch_017533,in_017771,cus_002158,99,succeeded,2026-03-02
ch_017534,in_017772,cus_002159,9,succeeded,2026-03-08
ch_017535,in_017773,cus_002160,90,succeeded,2026-03-31
ch_017536,in_017774,cus_002161,99,succeeded,2026-03-22
ch_017537,in_017775,cus_002164,299,succeeded,2026-03-07
ch_017538,in_017776,cus_002165,9,succeeded,2026-03-07
ch_017539,in_017777,cus_002166,99,succeeded,2026-03-18
ch_017540,in_017778,cus_002167,990,succeeded,2026-03-09
ch_017541,in_017779,cus_002169,99,succeeded,2026-03-23
ch_017542,in_017780,cus_002170,990,succeeded,2026-03-22
ch_017543,in_017781,cus_002171,9,succeeded,2026-03-09
ch_017544,in_017782,cus_002172,29,succeeded,2026-03-24
ch_017545,in_017783,cus_002174,299,succeeded,2026-03-27
ch_017546,in_017784,cus_002176,29,succeeded,2026-03-29
ch_017547,in_017785,cus_002177,9,succeeded,2026-03-17
ch_017548,in_017786,cus_002178,29,succeeded,2026-03-16
ch_017549,in_017787,cus_002179,9,succeeded,2026-03-09
ch_017550,in_017788,cus_002186,9,succeeded,2026-03-17
ch_017551,in_017789,cus_002187,29,succeeded,2026-03-18
ch_017552,in_017790,cus_002188,29,succeeded,2026-03-27
ch_017553,in_017791,cus_002190,299,succeeded,2026-03-03
ch_017554,in_017792,cus_002194,9,succeeded,2026-03-21
ch_017555,in_017793,cus_002195,99,succeeded,2026-03-11
ch_017556,in_017794,cus_002196,99,succeeded,2026-03-26
ch_017557,in_017795,cus_002198,29,succeeded,2026-03-27
ch_017558,in_017796,cus_002199,9,succeeded,2026-03-21
ch_017559,in_017797,cus_002200,990,succeeded,2026-03-20
ch_017560,in_017798,cus_002203,29,succeeded,2026-03-22
ch_017561,in_017799,cus_002204,9,succeeded,2026-03-25
ch_017562,in_017800,cus_002206,29,succeeded,2026-03-08
ch_017563,in_017801,cus_002207,29,succeeded,2026-03-23
ch_017564,in_017802,cus_002208,299,succeeded,2026-03-14
ch_017565,in_017803,cus_002209,99,succeeded,2026-03-04
ch_017566,in_017804,cus_002210,9,succeeded,2026-03-05
ch_017567,in_017805,cus_002211,9,succeeded,2026-03-02
ch_017568,in_017806,cus_002212,9,succeeded,2026-03-29
ch_017569,in_017807,cus_002213,99,succeeded,2026-03-20
ch_017570,in_017808,cus_002216,90,succeeded,2026-03-05
ch_017571,in_017809,cus_002217,9,succeeded,2026-03-15
ch_017572,in_017810,cus_002218,99,succeeded,2026-03-20
ch_017573,in_017811,cus_002219,299,succeeded,2026-03-13
ch_017574,in_017812,cus_002222,9,succeeded,2026-03-19
ch_017575,in_017813,cus_002223,299,succeeded,2026-03-04
ch_017576,in_017814,cus_002224,29,succeeded,2026-03-11
ch_017577,in_017815,cus_002225,99,succeeded,2026-03-18
ch_017578,in_017816,cus_002227,9,succeeded,2026-03-19
ch_017579,in_017817,cus_002229,99,succeeded,2026-03-23
ch_017580,in_017818,cus_002230,9,succeeded,2026-03-07
ch_017581,in_017819,cus_002231,29,succeeded,2026-03-27
ch_017582,in_017820,cus_002233,9,succeeded,2026-03-24
ch_017583,in_017821,cus_002234,990,succeeded,2026-03-17
ch_017584,in_017822,cus_002235,90,succeeded,2026-03-04
ch_017585,in_017823,cus_002236,9,succeeded,2026-03-20
ch_017586,in_017824,cus_002237,290,succeeded,2026-03-15
ch_017587,in_017825,cus_002239,9,succeeded,2026-03-15
ch_017588,in_017826,cus_002240,29,succeeded,2026-03-30
ch_017589,in_017827,cus_002241,29,succeeded,2026-03-27
ch_017590,in_017828,cus_002242,9,succeeded,2026-03-10
ch_017591,in_017829,cus_002243,29,succeeded,2026-03-03
ch_017592,in_017830,cus_002244,9,succeeded,2026-03-14
ch_017593,in_017831,cus_002247,9,succeeded,2026-03-23
ch_017594,in_017832,cus_002248,9,succeeded,2026-03-06
ch_017595,in_017833,cus_002250,29,succeeded,2026-03-29
ch_017596,in_017834,cus_002251,9,succeeded,2026-03-28
ch_017597,in_017835,cus_002253,9,succeeded,2026-03-10
ch_017598,in_017836,cus_002254,90,succeeded,2026-03-29
ch_017599,in_017837,cus_002255,90,succeeded,2026-03-12
ch_017600,in_017838,cus_002256,29,succeeded,2026-03-16
ch_017601,in_017839,cus_002258,9,succeeded,2026-03-04
ch_017602,in_017840,cus_002260,90,succeeded,2026-03-24
ch_017603,in_017841,cus_002261,9,succeeded,2026-03-10
ch_017604,in_017842,cus_002262,299,succeeded,2026-03-04
ch_017605,in_017843,cus_002266,29,succeeded,2026-03-29
ch_017606,in_017844,cus_002267,90,succeeded,2026-03-23
ch_017607,in_017845,cus_002268,29,succeeded,2026-03-03
ch_017608,in_017846,cus_002269,29,succeeded,2026-03-13
ch_017609,in_017847,cus_002270,99,succeeded,2026-03-18
ch_017610,in_017848,cus_002272,90,succeeded,2026-03-20
ch_017611,in_017849,cus_002273,9,succeeded,2026-03-12
ch_017612,in_017850,cus_002274,299,succeeded,2026-03-28
ch_017613,in_017851,cus_002275,990,succeeded,2026-03-02
ch_017614,in_017852,cus_002276,90,succeeded,2026-03-30
ch_017615,in_017853,cus_002278,9,succeeded,2026-03-23
ch_017616,in_017854,cus_002280,9,succeeded,2026-03-16
ch_017617,in_017855,cus_002282,299,succeeded,2026-03-05
ch_017618,in_017856,cus_002284,9,succeeded,2026-03-04
ch_017619,in_017857,cus_002286,29,succeeded,2026-03-07
ch_017620,in_017858,cus_002287,29,succeeded,2026-03-02
ch_017621,in_017859,cus_002288,9,succeeded,2026-03-07
ch_017622,in_017860,cus_002289,9,succeeded,2026-03-13
ch_017623,in_017861,cus_002291,9,succeeded,2026-03-04
ch_017624,in_017862,cus_002292,9,succeeded,2026-03-11
ch_017625,in_017863,cus_002293,29,succeeded,2026-03-01
ch_017626,in_017864,cus_002294,9,succeeded,2026-03-05
ch_017627,in_017865,cus_002295,299,succeeded,2026-03-14
